date,HIBOR_Overnight
2013-06-26,3.2125
2013-06-27,1.9036
2013-06-28,2.9925
2013-07-01,4.2679
2013-07-02,4.3261
2013-07-03,1.8632
2013-07-04,2.2122
2013-07-05,5.423
2013-07-08,4.4554
2013-07-09,3.2028
2013-07-10,2.0953
2013-07-11,2.5363
2013-07-12,2.6993
2013-07-15,2.6884
2013-07-16,2.5492
2013-07-17,2.8516
2013-07-18,1.3203
2013-07-19,4.0549
2013-07-22,3.0501
2013-07-23,3.4294
2013-07-24,3.8405
2013-07-25,5.214
2013-07-26,3.9712
2013-07-29,3.071
2013-07-30,0.9804
2013-07-31,0.1365
2013-08-01,0.2414
2013-08-02,2.4274
2013-08-05,3.5772
2013-08-06,3.3086
2013-08-07,2.9188
2013-08-08,0.6428
2013-08-09,4.8615
2013-08-12,4.2042
2013-08-13,4.3485
2013-08-14,2.931
2013-08-15,3.7351
2013-08-16,1.3117
2013-08-19,1.9272
2013-08-20,1.5965
2013-08-21,1.4596
2013-08-22,0.2338
2013-08-23,3.2616
2013-08-26,3.5513
2013-08-27,1.1165
2013-08-28,5.1573
2013-08-29,4.4157
2013-08-30,-0.0441
2013-09-02,2.9562
2013-09-03,3.257
2013-09-04,3.9843
2013-09-05,3.8972
2013-09-06,3.6195
2013-09-09,3.5228
2013-09-10,2.1194
2013-09-11,1.7983
2013-09-12,1.9186
2013-09-13,1.9925
2013-09-16,4.4921
2013-09-17,4.4543
2013-09-18,1.4899
2013-09-19,1.4002
2013-09-20,2.2179
2013-09-23,1.0288
2013-09-24,2.5802
2013-09-25,1.1685
2013-09-26,0.8435
2013-09-27,-2.0732
2013-09-30,3.4327
2013-10-01,2.7152
2013-10-02,4.3816
2013-10-03,0.6503
2013-10-04,0.6194
2013-10-07,2.4655
2013-10-08,3.1495
2013-10-09,5.6296
2013-10-10,1.0089
2013-10-11,2.956
2013-10-14,1.5142
2013-10-15,1.314
2013-10-16,1.3425
2013-10-17,2.2044
2013-10-18,4.1891
2013-10-21,2.8855
2013-10-22,3.9363
2013-10-23,3.2662
2013-10-24,3.3509
2013-10-25,3.8135
2013-10-28,4.638
2013-10-29,2.0791
2013-10-30,3.0525
2013-10-31,2.638
2013-11-01,4.2298
2013-11-04,5.538
2013-11-05,1.6656
2013-11-06,1.9668
2013-11-07,1.7932
2013-11-08,2.969
2013-11-11,2.5761
2013-11-12,3.633
2013-11-13,6.3081
2013-11-14,0.8875
2013-11-15,1.3078
2013-11-18,1.5914
2013-11-19,2.2223
2013-11-20,2.1485
2013-11-21,3.5012
2013-11-22,4.2983
2013-11-25,5.3223
2013-11-26,4.2704
2013-11-27,3.9956
2013-11-28,2.9943
2013-11-29,1.9498
2013-12-02,2.1981
2013-12-03,1.962
2013-12-04,3.9499
2013-12-05,4.2501
2013-12-06,1.8329
2013-12-09,2.7107
2013-12-10,0.4428
2013-12-11,5.7045
2013-12-12,1.9398
2013-12-13,2.5472
2013-12-16,3.554
2013-12-17,0.2715
2013-12-18,1.9722
2013-12-19,2.3656
2013-12-20,1.7713
2013-12-23,2.3463
2013-12-24,1.7072
2013-12-25,3.4768
2013-12-26,2.8057
2013-12-27,2.6884
2013-12-30,3.2286
2013-12-31,2.7634
2014-01-01,5.846
2014-01-02,0.1678
2014-01-03,1.2835
2014-01-06,3.9311
2014-01-07,1.9083
2014-01-08,5.0258
2014-01-09,1.706
2014-01-10,3.248
2014-01-13,3.1217
2014-01-14,2.845
2014-01-15,1.5925
2014-01-16,3.2332
2014-01-17,-0.3508
2014-01-20,1.4204
2014-01-21,4.5386
2014-01-22,2.5814
2014-01-23,2.4681
2014-01-24,3.587
2014-01-27,2.8927
2014-01-28,4.3692
2014-01-29,4.6158
2014-01-30,2.8997
2014-01-31,0.9023
2014-02-03,0.2908
2014-02-04,1.1763
2014-02-05,2.345
2014-02-06,2.1735
2014-02-07,4.3187
2014-02-10,3.0902
2014-02-11,3.8103
2014-02-12,2.7665
2014-02-13,2.9352
2014-02-14,0.4042
2014-02-17,3.9305
2014-02-18,2.666
2014-02-19,-0.0606
2014-02-20,4.5977
2014-02-21,4.1949
2014-02-24,3.5929
2014-02-25,2.9692
2014-02-26,3.2105
2014-02-27,3.8005
2014-02-28,5.4832
2014-03-03,4.6807
2014-03-04,2.9021
2014-03-05,4.6648
2014-03-06,4.5399
2014-03-07,1.3534
2014-03-10,-0.1355
2014-03-11,3.4503
2014-03-12,3.2065
2014-03-13,1.0647
2014-03-14,3.4493
2014-03-17,2.755
2014-03-18,2.8049
2014-03-19,2.7561
2014-03-20,2.886
2014-03-21,5.0472
2014-03-24,2.1801
2014-03-25,4.1919
2014-03-26,0.0913
2014-03-27,2.5213
2014-03-28,4.8614
2014-03-31,3.9776
2014-04-01,5.8882
2014-04-02,1.1295
2014-04-03,2.7283
2014-04-04,3.5819
2014-04-07,2.0202
2014-04-08,5.7307
2014-04-09,1.1344
2014-04-10,3.7537
2014-04-11,1.4571
2014-04-14,4.2077
2014-04-15,3.4844
2014-04-16,0.4595
2014-04-17,2.5165
2014-04-18,2.042
2014-04-21,4.6675
2014-04-22,1.5106
2014-04-23,2.8263
2014-04-24,4.4206
2014-04-25,3.9909
2014-04-28,3.6798
2014-04-29,3.9436
2014-04-30,8.4072
2014-05-01,2.7575
2014-05-02,4.5045
2014-05-05,3.2342
2014-05-06,4.536
2014-05-07,1.4441
2014-05-08,4.9481
2014-05-09,3.6418
2014-05-12,3.6062
2014-05-13,2.0676
2014-05-14,-0.1078
2014-05-15,3.4755
2014-05-16,4.0159
2014-05-19,4.0162
2014-05-20,0.7992
2014-05-21,4.7228
2014-05-22,-1.0287
2014-05-23,3.4024
2014-05-26,4.372
2014-05-27,1.8687
2014-05-28,1.9191
2014-05-29,1.5483
2014-05-30,0.2441
2014-06-02,2.9947
2014-06-03,1.2204
2014-06-04,3.9175
2014-06-05,1.7986
2014-06-06,1.4505
2014-06-09,4.1887
2014-06-10,4.3017
2014-06-11,6.4641
2014-06-12,0.7094
2014-06-13,4.9247
2014-06-16,3.3234
2014-06-17,1.0475
2014-06-18,3.5434
2014-06-19,1.548
2014-06-20,3.2305
2014-06-23,2.8241
2014-06-24,2.5096
2014-06-25,2.1495
2014-06-26,2.9041
2014-06-27,3.7779
2014-06-30,0.1465
2014-07-01,5.6127
2014-07-02,2.1156
2014-07-03,1.8955
2014-07-04,2.8249
2014-07-07,5.3075
2014-07-08,2.7035
2014-07-09,3.1735
2014-07-10,3.4117
2014-07-11,2.8874
2014-07-14,3.977
2014-07-15,1.8965
2014-07-16,0.4237
2014-07-17,2.4831
2014-07-18,2.3958
2014-07-21,3.0427
2014-07-22,3.2947
2014-07-23,3.2608
2014-07-24,0.7732
2014-07-25,5.0107
2014-07-28,1.8943
2014-07-29,0.5018
2014-07-30,2.8172
2014-07-31,2.7323
2014-08-01,2.3763
2014-08-04,3.7645
2014-08-05,7.3329
2014-08-06,3.9532
2014-08-07,0.8744
2014-08-08,2.1976
2014-08-11,3.4561
2014-08-12,2.4549
2014-08-13,2.1171
2014-08-14,1.9601
2014-08-15,3.6775
2014-08-18,3.3621
2014-08-19,3.2768
2014-08-20,4.2736
2014-08-21,-1.2347
2014-08-22,2.2006
2014-08-25,1.8073
2014-08-26,3.2414
2014-08-27,1.7722
2014-08-28,1.6445
2014-08-29,2.9117
2014-09-01,0.7854
2014-09-02,3.8917
2014-09-03,5.4768
2014-09-04,2.8661
2014-09-05,4.34
2014-09-08,2.6742
2014-09-09,2.9134
2014-09-10,0.8566
2014-09-11,0.7128
2014-09-12,5.9685
2014-09-15,2.2217
2014-09-16,4.5936
2014-09-17,2.9871
2014-09-18,1.861
2014-09-19,3.0878
2014-09-22,3.5007
2014-09-23,4.697
2014-09-24,4.5936
2014-09-25,5.8223
2014-09-26,0.804
2014-09-29,3.1939
2014-09-30,1.2186
2014-10-01,3.3775
2014-10-02,1.8284
2014-10-03,6.7401
2014-10-06,4.2199
2014-10-07,3.5771
2014-10-08,2.6218
2014-10-09,3.3144
2014-10-10,4.1072
2014-10-13,2.3108
2014-10-14,3.6417
2014-10-15,6.7825
2014-10-16,-0.2369
2014-10-17,5.1056
2014-10-20,3.2036
2014-10-21,4.2979
2014-10-22,2.8475
2014-10-23,3.5771
2014-10-24,4.0903
2014-10-27,5.6603
2014-10-28,0.5473
2014-10-29,4.2045
2014-10-30,2.1548
2014-10-31,2.6156
2014-11-03,1.45
2014-11-04,2.4666
2014-11-05,3.0153
2014-11-06,2.1024
2014-11-07,3.3097
2014-11-10,1.2592
2014-11-11,3.5146
2014-11-12,2.5828
2014-11-13,5.5836
2014-11-14,2.0977
2014-11-17,2.7582
2014-11-18,2.9142
2014-11-19,1.5768
2014-11-20,-0.2152
2014-11-21,5.4347
2014-11-24,1.9566
2014-11-25,0.9634
2014-11-26,1.3989
2014-11-27,2.4671
2014-11-28,5.3552
2014-12-01,2.9367
2014-12-02,4.965
2014-12-03,4.8168
2014-12-04,0.3861
2014-12-05,4.5145
2014-12-08,5.6579
2014-12-09,4.4544
2014-12-10,2.4012
2014-12-11,3.6653
2014-12-12,3.8032
2014-12-15,-0.6914
2014-12-16,3.4179
2014-12-17,4.251
2014-12-18,4.8816
2014-12-19,3.3259
2014-12-22,1.4148
2014-12-23,4.3531
2014-12-24,4.9436
2014-12-25,4.92
2014-12-26,3.9348
2014-12-29,5.0046
2014-12-30,1.4419
2014-12-31,4.6469
2015-01-01,3.8547
2015-01-02,-0.2613
2015-01-05,5.7991
2015-01-06,2.425
2015-01-07,2.5829
2015-01-08,2.5809
2015-01-09,3.3193
2015-01-12,0.5302
2015-01-13,2.1756
2015-01-14,7.0515
2015-01-15,1.8956
2015-01-16,5.9889
2015-01-19,1.7513
2015-01-20,0.7502
2015-01-21,3.1035
2015-01-22,3.2199
2015-01-23,2.8981
2015-01-26,4.9027
2015-01-27,3.0423
2015-01-28,3.6317
2015-01-29,2.5198
2015-01-30,3.5044
2015-02-02,1.7218
2015-02-03,3.7591
2015-02-04,1.2709
2015-02-05,3.4941
2015-02-06,3.2877
2015-02-09,3.1086
2015-02-10,3.4247
2015-02-11,4.1109
2015-02-12,2.5431
2015-02-13,6.0322
2015-02-16,1.5752
2015-02-17,4.3109
2015-02-18,1.9418
2015-02-19,1.6005
2015-02-20,3.6433
2015-02-23,2.24
2015-02-24,3.4539
2015-02-25,2.854
2015-02-26,3.7998
2015-02-27,3.6216
2015-03-02,4.4797
2015-03-03,2.2236
2015-03-04,4.1708
2015-03-05,1.6725
2015-03-06,2.4466
2015-03-09,2.2426
2015-03-10,1.5451
2015-03-11,1.8558
2015-03-12,3.356
2015-03-13,0.5328
2015-03-16,3.5371
2015-03-17,3.911
2015-03-18,4.7348
2015-03-19,2.5494
2015-03-20,6.3041
2015-03-23,5.0676
2015-03-24,3.2131
2015-03-25,0.915
2015-03-26,3.111
2015-03-27,2.7209
2015-03-30,5.3417
2015-03-31,0.765
2015-04-01,5.063
2015-04-02,3.1853
2015-04-03,1.3403
2015-04-06,2.9639
2015-04-07,4.8534
2015-04-08,5.4286
2015-04-09,4.7744
2015-04-10,3.322
2015-04-13,2.5077
2015-04-14,2.0552
2015-04-15,1.2763
2015-04-16,2.454
2015-04-17,3.6792
2015-04-20,2.1106
2015-04-21,4.263
2015-04-22,1.502
2015-04-23,0.4921
2015-04-24,0.2147
2015-04-27,2.571
2015-04-28,6.2069
2015-04-29,5.8266
2015-04-30,1.815
2015-05-01,1.1062
2015-05-04,3.9682
2015-05-05,3.0176
2015-05-06,1.3893
2015-05-07,5.8549
2015-05-08,2.7995
2015-05-11,2.878
2015-05-12,4.8622
2015-05-13,-0.4418
2015-05-14,6.6491
2015-05-15,4.6596
2015-05-18,3.4263
2015-05-19,3.3402
2015-05-20,2.7365
2015-05-21,4.2794
2015-05-22,4.1549
2015-05-25,6.3986
2015-05-26,3.8723
2015-05-27,3.9266
2015-05-28,1.1645
2015-05-29,2.117
2015-06-01,0.7558
2015-06-02,2.3366
2015-06-03,1.5206
2015-06-04,3.7857
2015-06-05,4.2899
2015-06-08,3.3345
2015-06-09,1.9846
2015-06-10,4.4649
2015-06-11,2.6905
2015-06-12,4.3335
2015-06-15,2.5666
2015-06-16,5.7678
2015-06-17,3.114
2015-06-18,3.677
2015-06-19,2.6843
2015-06-22,1.4615
2015-06-23,2.5369
2015-06-24,3.6349
2015-06-25,5.2838
2015-06-26,2.5974
2015-06-29,0.1289
2015-06-30,2.2146
2015-07-01,2.1768
2015-07-02,1.0847
2015-07-03,4.2007
2015-07-06,3.3305
2015-07-07,3.6266
2015-07-08,4.0224
2015-07-09,3.5738
2015-07-10,3.9205
2015-07-13,4.1612
2015-07-14,2.5206
2015-07-15,5.5218
2015-07-16,2.5324
2015-07-17,5.9392
2015-07-20,1.9518
2015-07-21,2.2768
2015-07-22,1.6458
2015-07-23,3.6465
2015-07-24,1.4645
2015-07-27,0.8299
2015-07-28,3.8086
2015-07-29,3.3946
2015-07-30,4.0703
2015-07-31,0.2346
2015-08-03,3.1113
2015-08-04,1.009
2015-08-05,1.1292
2015-08-06,1.6193
2015-08-07,1.4362
2015-08-10,0.8128
2015-08-11,1.2525
2015-08-12,1.4908
2015-08-13,-0.1704
2015-08-14,3.6655
2015-08-17,5.4744
2015-08-18,5.4232
2015-08-19,1.38
2015-08-20,4.4558
2015-08-21,3.2283
2015-08-24,3.6993
2015-08-25,2.7504
2015-08-26,3.0381
2015-08-27,3.0985
2015-08-28,2.7995
2015-08-31,0.7876
2015-09-01,3.7357
2015-09-02,4.1911
2015-09-03,1.8862
2015-09-04,4.1528
2015-09-07,3.3505
2015-09-08,2.631
2015-09-09,4.2956
2015-09-10,0.7202
2015-09-11,2.2014
2015-09-14,2.939
2015-09-15,3.4042
2015-09-16,2.5189
2015-09-17,2.604
2015-09-18,2.9785
2015-09-21,2.7362
2015-09-22,2.309
2015-09-23,4.9481
2015-09-24,3.7139
2015-09-25,3.437
2015-09-28,5.257
2015-09-29,4.5121
2015-09-30,4.6294
2015-10-01,1.4048
2015-10-02,4.5602
2015-10-05,4.5775
2015-10-06,2.2561
2015-10-07,2.8208
2015-10-08,1.2899
2015-10-09,4.9866
2015-10-12,1.3955
2015-10-13,-1.521
2015-10-14,2.6831
2015-10-15,3.3321
2015-10-16,3.7453
2015-10-19,2.8346
2015-10-20,2.6406
2015-10-21,3.0481
2015-10-22,2.5019
2015-10-23,6.9254
2015-10-26,2.3607
2015-10-27,5.0515
2015-10-28,4.0087
2015-10-29,4.8577
2015-10-30,5.0462
2015-11-02,4.6406
2015-11-03,3.343
2015-11-04,1.4815
2015-11-05,0.9175
2015-11-06,3.8092
2015-11-09,0.4569
2015-11-10,2.8028
2015-11-11,1.824
2015-11-12,2.4725
2015-11-13,1.9549
2015-11-16,5.4411
2015-11-17,3.6955
2015-11-18,2.5268
2015-11-19,2.3096
2015-11-20,4.8479
2015-11-23,2.7657
2015-11-24,1.9488
2015-11-25,5.5534
2015-11-26,4.8364
2015-11-27,2.5611
2015-11-30,4.6039
2015-12-01,3.6268
2015-12-02,2.3184
2015-12-03,2.1337
2015-12-04,2.7503
2015-12-07,3.688
2015-12-08,2.5404
2015-12-09,1.1443
2015-12-10,1.7354
2015-12-11,1.0915
2015-12-14,3.9683
2015-12-15,0.3874
2015-12-16,1.9599
2015-12-17,2.3312
2015-12-18,3.6415
2015-12-21,0.0788
2015-12-22,1.7099
2015-12-23,2.1669
2015-12-24,2.8631
2015-12-25,3.6389
2015-12-28,3.8658
2015-12-29,1.9415
2015-12-30,1.3243
2015-12-31,2.3635
2016-01-01,0.5757
2016-01-04,5.0315
2016-01-05,2.0331
2016-01-06,3.9185
2016-01-07,1.4254
2016-01-08,1.5328
2016-01-11,3.2099
2016-01-12,3.1139
2016-01-13,2.6744
2016-01-14,5.9811
2016-01-15,3.3266
2016-01-18,1.6522
2016-01-19,0.9254
2016-01-20,2.2588
2016-01-21,4.6868
2016-01-22,3.2068
2016-01-25,3.3765
2016-01-26,2.9175
2016-01-27,0.1606
2016-01-28,0.2438
2016-01-29,5.1499
2016-02-01,3.4872
2016-02-02,2.8574
2016-02-03,3.4736
2016-02-04,4.9691
2016-02-05,3.3859
2016-02-08,2.2639
2016-02-09,2.6107
2016-02-10,2.2773
2016-02-11,3.9546
2016-02-12,2.1146
2016-02-15,2.6885
2016-02-16,5.0286
2016-02-17,2.4994
2016-02-18,4.111
2016-02-19,1.8418
2016-02-22,3.4788
2016-02-23,2.3835
2016-02-24,3.5945
2016-02-25,1.8106
2016-02-26,6.8068
2016-02-29,4.4577
2016-03-01,4.2351
2016-03-02,5.0783
2016-03-03,6.6161
2016-03-04,3.6538
2016-03-07,3.331
2016-03-08,4.5762
2016-03-09,3.8347
2016-03-10,4.4819
2016-03-11,4.4868
2016-03-14,1.9759
2016-03-15,3.2653
2016-03-16,1.9249
2016-03-17,3.5236
2016-03-18,4.231
2016-03-21,2.8722
2016-03-22,3.3219
2016-03-23,5.7982
2016-03-24,2.2942
2016-03-25,1.4355
2016-03-28,2.4694
2016-03-29,0.2344
2016-03-30,1.6632
2016-03-31,2.6144
2016-04-01,3.1505
2016-04-04,5.2262
2016-04-05,1.1538
2016-04-06,1.2718
2016-04-07,3.0536
2016-04-08,2.7767
2016-04-11,3.8575
2016-04-12,2.2351
2016-04-13,2.1082
2016-04-14,2.5282
2016-04-15,2.2401
2016-04-18,4.1042
2016-04-19,1.3708
2016-04-20,1.5952
2016-04-21,3.3242
2016-04-22,2.4746
2016-04-25,2.329
2016-04-26,3.9405
2016-04-27,1.0391
2016-04-28,4.7324
2016-04-29,2.5963
2016-05-02,4.3488
2016-05-03,4.8809
2016-05-04,0.6081
2016-05-05,-0.5889
2016-05-06,3.8534
2016-05-09,2.9841
2016-05-10,5.2307
2016-05-11,1.8766
2016-05-12,2.6814
2016-05-13,4.6663
2016-05-16,4.6059
2016-05-17,1.0305
2016-05-18,3.0624
2016-05-19,3.6954
2016-05-20,4.7367
2016-05-23,5.036
2016-05-24,2.4321
2016-05-25,3.6059
2016-05-26,4.8266
2016-05-27,2.578
2016-05-30,3.1976
2016-05-31,5.146
2016-06-01,1.8281
2016-06-02,0.5822
2016-06-03,2.5719
2016-06-06,2.6674
2016-06-07,1.7465
2016-06-08,1.8475
2016-06-09,1.3734
2016-06-10,3.2838
2016-06-13,1.687
2016-06-14,2.3422
2016-06-15,2.5573
2016-06-16,2.9574
2016-06-17,5.7433
2016-06-20,-0.3164
2016-06-21,4.6474
2016-06-22,1.8408
2016-06-23,4.1353
2016-06-24,5.5367
2016-06-27,1.195
2016-06-28,3.5132
2016-06-29,3.6371
2016-06-30,4.1484
2016-07-01,2.5399
2016-07-04,3.7561
2016-07-05,6.7117
2016-07-06,1.3664
2016-07-07,3.8592
2016-07-08,4.558
2016-07-11,3.408
2016-07-12,1.6786
2016-07-13,1.605
2016-07-14,2.9932
2016-07-15,2.8044
2016-07-18,3.8852
2016-07-19,3.9817
2016-07-20,5.3804
2016-07-21,2.8951
2016-07-22,3.8807
2016-07-25,2.1196
2016-07-26,2.485
2016-07-27,1.6725
2016-07-28,2.3133
2016-07-29,3.1015
2016-08-01,1.6075
2016-08-02,5.4737
2016-08-03,3.5603
2016-08-04,2.282
2016-08-05,5.8497
2016-08-08,5.452
2016-08-09,3.9136
2016-08-10,1.226
2016-08-11,4.5074
2016-08-12,3.8773
2016-08-15,2.0503
2016-08-16,2.9803
2016-08-17,1.7908
2016-08-18,1.8445
2016-08-19,1.5865
2016-08-22,3.5187
2016-08-23,1.9011
2016-08-24,4.2846
2016-08-25,3.1173
2016-08-26,0.6651
2016-08-29,4.7804
2016-08-30,1.9057
2016-08-31,3.8572
2016-09-01,1.9837
2016-09-02,1.7611
2016-09-05,2.5681
2016-09-06,1.7027
2016-09-07,3.4265
2016-09-08,2.372
2016-09-09,2.3778
2016-09-12,0.3747
2016-09-13,2.5112
2016-09-14,0.3908
2016-09-15,3.0443
2016-09-16,3.4676
2016-09-19,4.5442
2016-09-20,6.2308
2016-09-21,2.315
2016-09-22,3.2276
2016-09-23,2.0256
2016-09-26,4.4043
2016-09-27,1.265
2016-09-28,4.3877
2016-09-29,2.1188
2016-09-30,3.5934
2016-10-03,3.4036
2016-10-04,2.5688
2016-10-05,2.9338
2016-10-06,4.5376
2016-10-07,4.7383
2016-10-10,3.35
2016-10-11,-1.052
2016-10-12,2.4935
2016-10-13,3.6816
2016-10-14,2.5163
2016-10-17,1.218
2016-10-18,1.3919
2016-10-19,2.3158
2016-10-20,2.4189
2016-10-21,4.2082
2016-10-24,3.493
2016-10-25,4.0327
2016-10-26,0.4131
2016-10-27,5.4109
2016-10-28,2.3854
2016-10-31,4.2052
2016-11-01,2.9132
2016-11-02,0.0032
2016-11-03,4.0582
2016-11-04,3.4803
2016-11-07,3.5876
2016-11-08,2.9098
2016-11-09,5.7394
2016-11-10,5.8748
2016-11-11,6.6038
2016-11-14,2.1865
2016-11-15,2.5125
2016-11-16,0.4816
2016-11-17,3.7984
2016-11-18,1.4513
2016-11-21,6.0957
2016-11-22,1.2337
2016-11-23,4.0894
2016-11-24,4.5446
2016-11-25,4.3192
2016-11-28,2.6719
2016-11-29,6.1086
2016-11-30,3.558
2016-12-01,0.9086
2016-12-02,2.5215
2016-12-05,1.5767
2016-12-06,3.5882
2016-12-07,4.4753
2016-12-08,2.6619
2016-12-09,1.6246
2016-12-12,3.6162
2016-12-13,4.261
2016-12-14,6.0815
2016-12-15,2.2599
2016-12-16,1.9566
2016-12-19,3.85
2016-12-20,2.7683
2016-12-21,0.5958
2016-12-22,2.9629
2016-12-23,3.9312
2016-12-26,1.0446
2016-12-27,3.1823
2016-12-28,2.2911
2016-12-29,1.5592
2016-12-30,1.4535
2017-01-02,4.9122
2017-01-03,2.2498
2017-01-04,3.6124
2017-01-05,3.7533
2017-01-06,3.859
2017-01-09,5.4845
2017-01-10,4.0368
2017-01-11,5.6849
2017-01-12,3.2715
2017-01-13,0.6345
2017-01-16,4.8924
2017-01-17,1.2162
2017-01-18,3.8709
2017-01-19,5.7073
2017-01-20,3.7266
2017-01-23,4.8296
2017-01-24,2.4804
2017-01-25,2.0045
2017-01-26,5.137
2017-01-27,2.7728
2017-01-30,2.8679
2017-01-31,2.4488
2017-02-01,4.5636
2017-02-02,1.8421
2017-02-03,3.2814
2017-02-06,2.9839
2017-02-07,4.5788
2017-02-08,1.4422
2017-02-09,2.9929
2017-02-10,4.0508
2017-02-13,3.7713
2017-02-14,2.9865
2017-02-15,0.6023
2017-02-16,4.0223
2017-02-17,1.6379
2017-02-20,1.9995
2017-02-21,1.0123
2017-02-22,1.238
2017-02-23,3.453
2017-02-24,4.5764
2017-02-27,2.2829
2017-02-28,4.3124
2017-03-01,3.6668
2017-03-02,3.3953
2017-03-03,1.4534
2017-03-06,0.6398
2017-03-07,5.9885
2017-03-08,3.229
2017-03-09,2.4525
2017-03-10,3.2164
2017-03-13,1.5593
2017-03-14,4.2174
2017-03-15,2.8629
2017-03-16,2.0721
2017-03-17,3.1974
2017-03-20,5.4395
2017-03-21,2.7189
2017-03-22,4.457
2017-03-23,2.1214
2017-03-24,3.0188
2017-03-27,1.5539
2017-03-28,2.7731
2017-03-29,6.215
2017-03-30,2.9816
2017-03-31,2.9538
2017-04-03,5.0403
2017-04-04,3.7521
2017-04-05,6.0268
2017-04-06,3.8993
2017-04-07,3.9129
2017-04-10,3.5615
2017-04-11,2.7079
2017-04-12,5.3793
2017-04-13,2.5628
2017-04-14,1.2795
2017-04-17,3.9454
2017-04-18,1.7294
2017-04-19,3.5772
2017-04-20,-0.3766
2017-04-21,3.8114
2017-04-24,4.2844
2017-04-25,2.7075
2017-04-26,2.9313
2017-04-27,5.366
2017-04-28,1.8673
2017-05-01,2.9184
2017-05-02,3.6401
2017-05-03,4.1252
2017-05-04,3.7428
2017-05-05,1.3943
2017-05-08,2.5874
2017-05-09,3.483
2017-05-10,6.9772
2017-05-11,2.7076
2017-05-12,4.9063
2017-05-15,4.0689
2017-05-16,1.4193
2017-05-17,2.7867
2017-05-18,0.5026
2017-05-19,1.2378
2017-05-22,4.076
2017-05-23,2.5987
2017-05-24,4.3401
2017-05-25,6.6447
2017-05-26,3.3029
2017-05-29,3.3445
2017-05-30,1.8954
2017-05-31,3.9073
2017-06-01,4.9758
2017-06-02,4.8146
2017-06-05,2.0717
2017-06-06,5.1645
2017-06-07,3.5688
2017-06-08,1.8779
2017-06-09,2.8683
2017-06-12,3.6873
2017-06-13,5.1869
2017-06-14,4.6674
2017-06-15,0.0636
2017-06-16,3.3617
2017-06-19,5.4685
2017-06-20,2.6776
2017-06-21,3.8836
2017-06-22,2.6848
2017-06-23,2.7595
2017-06-26,3.0288
2017-06-27,2.7343
2017-06-28,2.3818
2017-06-29,2.323
2017-06-30,2.6807
2017-07-03,2.3414
2017-07-04,1.9777
2017-07-05,3.4643
2017-07-06,2.8778
2017-07-07,2.5695
2017-07-10,5.2522
2017-07-11,1.9238
2017-07-12,2.1038
2017-07-13,2.0773
2017-07-14,3.0477
2017-07-17,3.2234
2017-07-18,2.383
2017-07-19,2.6261
2017-07-20,1.7155
2017-07-21,2.0031
2017-07-24,4.3287
2017-07-25,3.709
2017-07-26,4.0282
2017-07-27,0.3768
2017-07-28,4.4729
2017-07-31,0.4695
2017-08-01,2.8397
2017-08-02,4.1615
2017-08-03,2.4029
2017-08-04,2.7944
2017-08-07,3.0785
2017-08-08,2.4681
2017-08-09,4.1558
2017-08-10,5.4416
2017-08-11,1.1551
2017-08-14,2.4766
2017-08-15,3.6735
2017-08-16,0.7827
2017-08-17,2.4129
2017-08-18,3.0969
2017-08-21,4.5764
2017-08-22,4.9859
2017-08-23,1.7577
2017-08-24,1.8593
2017-08-25,4.9812
2017-08-28,2.3143
2017-08-29,2.2387
2017-08-30,2.3127
2017-08-31,2.2853
2017-09-01,2.1627
2017-09-04,3.4876
2017-09-05,2.0773
2017-09-06,1.394
2017-09-07,2.7194
2017-09-08,5.5603
2017-09-11,4.7031
2017-09-12,0.3969
2017-09-13,3.836
2017-09-14,2.7114
2017-09-15,2.4451
2017-09-18,5.4387
2017-09-19,2.6969
2017-09-20,3.2373
2017-09-21,3.0804
2017-09-22,3.9986
2017-09-25,0.6887
2017-09-26,0.7656
2017-09-27,2.1628
2017-09-28,2.5714
2017-09-29,2.3783
2017-10-02,1.8756
2017-10-03,3.099
2017-10-04,2.672
2017-10-05,2.801
2017-10-06,0.9317
2017-10-09,3.3665
2017-10-10,1.8616
2017-10-11,1.1612
2017-10-12,4.5931
2017-10-13,3.0604
2017-10-16,3.9961
2017-10-17,3.6112
2017-10-18,2.0518
2017-10-19,3.0363
2017-10-20,3.6278
2017-10-23,3.7593
2017-10-24,3.1446
2017-10-25,2.7448
2017-10-26,1.1349
2017-10-27,2.6386
2017-10-30,2.7496
2017-10-31,2.7966
2017-11-01,3.1565
2017-11-02,4.951
2017-11-03,3.1276
2017-11-06,2.3726
2017-11-07,2.3052
2017-11-08,3.4371
2017-11-09,2.3335
2017-11-10,6.5155
2017-11-13,3.3774
2017-11-14,3.0635
2017-11-15,4.3527
2017-11-16,1.9252
2017-11-17,1.6982
2017-11-20,-0.6908
2017-11-21,2.7699
2017-11-22,4.6546
2017-11-23,2.4305
2017-11-24,3.4876
2017-11-27,3.9889
2017-11-28,3.3108
2017-11-29,4.4292
2017-11-30,2.2033
2017-12-01,0.1501
2017-12-04,4.7705
2017-12-05,5.4539
2017-12-06,3.7548
2017-12-07,3.7775
2017-12-08,2.7557
2017-12-11,1.8273
2017-12-12,3.6395
2017-12-13,4.1726
2017-12-14,3.5369
2017-12-15,3.4633
2017-12-18,6.6251
2017-12-19,4.2531
2017-12-20,2.2761
2017-12-21,0.6462
2017-12-22,2.4661
