date,美债3m,美债2y,美债10y
2017-12-11,4.9212,2.4344,1.8435
2017-12-12,2.6514,4.8673,5.6447
2017-12-13,1.5652,3.8572,5.3572
2017-12-14,1.5679,1.8981,4.2059
2017-12-15,1.5263,2.6795,3.4442
2017-12-18,1.4366,2.7179,1.8041
2017-12-19,0.5753,2.3544,5.3011
2017-12-20,0.2494,0.9477,5.7792
2017-12-21,2.2075,2.1869,2.9814
2017-12-22,1.6106,4.667,2.8561
2017-12-25,4.1607,2.5426,5.8616
2017-12-26,2.9396,2.8761,3.0372
2017-12-27,2.898,3.1686,6.6686
2017-12-28,1.3853,5.6618,3.8364
2017-12-29,2.3185,3.0106,3.4202
2018-01-01,3.0415,4.3127,4.0677
2018-01-02,3.5743,2.2822,3.4201
2018-01-03,2.3592,2.6887,5.6893
2018-01-04,4.1187,3.0151,5.3287
2018-01-05,2.512,2.071,5.6322
2018-01-08,3.6893,2.7555,4.2768
2018-01-09,1.7652,4.0657,3.3155
2018-01-10,-0.2189,2.0396,3.9864
2018-01-11,2.9025,3.0001,3.3615
2018-01-12,3.588,3.8505,6.1999
2018-01-15,3.363,2.0106,5.5034
2018-01-16,3.1333,4.3145,3.8627
2018-01-17,1.9771,3.0875,2.6103
2018-01-18,1.2899,2.8019,6.3113
2018-01-19,3.3276,0.5902,4.205
2018-01-22,3.1397,2.5517,3.8047
2018-01-23,1.6587,3.4459,6.3245
2018-01-24,4.1641,5.0944,3.2351
2018-01-25,1.1757,3.6815,3.5216
2018-01-26,1.6247,4.3515,3.6539
2018-01-29,4.9546,1.5491,2.0251
2018-01-30,3.8029,2.8478,4.4736
2018-01-31,1.963,4.4649,2.8565
2018-02-01,2.9311,1.9347,3.1439
2018-02-02,2.7322,4.1583,2.9433
2018-02-05,-1.6184,3.88,3.1194
2018-02-06,1.1403,3.3297,2.7416
2018-02-07,2.4237,2.6056,4.3708
2018-02-08,1.9651,1.8164,3.7666
2018-02-09,2.8707,5.1305,4.072
2018-02-12,4.1942,3.7582,7.5307
2018-02-13,2.0177,3.4087,3.7667
2018-02-14,0.9135,2.5046,4.9074
2018-02-15,2.9873,3.0454,5.0781
2018-02-16,2.0101,3.1977,3.9057
2018-02-19,2.2659,3.4799,4.4107
2018-02-20,2.0623,3.8812,4.031
2018-02-21,5.8628,2.061,4.3038
2018-02-22,-0.8611,1.2401,3.1202
2018-02-23,1.9175,3.1011,3.2587
2018-02-26,2.4945,0.9033,4.0254
2018-02-27,1.3283,2.6116,1.0421
2018-02-28,3.8497,2.389,6.2441
2018-03-01,3.7199,3.5901,7.2413
2018-03-02,2.4284,5.3791,4.2555
2018-03-05,2.094,0.6665,4.9982
2018-03-06,2.3321,5.729,5.6216
2018-03-07,2.3428,2.7203,2.013
2018-03-08,2.3824,3.4174,5.3924
2018-03-09,2.218,1.3022,3.3603
2018-03-12,2.8787,4.1962,7.4361
2018-03-13,3.6298,3.0498,3.7176
2018-03-14,0.6546,2.9262,5.3623
2018-03-15,0.924,0.6751,3.7324
2018-03-16,-0.1228,3.0886,7.295
2018-03-19,3.7996,4.015,3.2315
2018-03-20,2.8755,2.7165,5.7476
2018-03-21,3.2579,4.409,4.94
2018-03-22,0.3558,4.3595,4.6065
2018-03-23,5.1774,2.2307,4.3435
2018-03-26,1.5867,4.9141,2.9995
2018-03-27,2.7523,3.0544,0.1209
2018-03-28,3.7816,3.0597,5.6116
2018-03-29,1.0195,3.1188,3.2667
2018-03-30,1.6805,3.0832,5.7544
2018-04-02,2.7688,-0.1562,4.5275
2018-04-03,6.7862,2.7774,5.8004
2018-04-04,2.9517,1.3633,5.2028
2018-04-05,4.9095,4.9516,0.303
2018-04-06,4.3085,4.9033,4.9223
2018-04-09,3.052,4.0223,3.4845
2018-04-10,1.0162,2.7138,5.7475
2018-04-11,4.0896,1.7904,4.8868
2018-04-12,0.2528,2.2109,4.9045
2018-04-13,4.9013,5.3312,3.5916
2018-04-16,2.8,2.1694,2.6311
2018-04-17,-1.4753,0.1733,3.3507
2018-04-18,1.9892,4.2362,1.3002
2018-04-19,3.4809,4.8006,3.1145
2018-04-20,2.1445,4.9911,1.8038
2018-04-23,3.5725,4.246,1.8434
2018-04-24,1.225,4.4418,4.1747
2018-04-25,0.541,3.0635,4.8011
2018-04-26,2.3928,0.5084,3.9523
2018-04-27,2.5473,3.0335,3.2518
2018-04-30,1.9774,3.7459,2.5789
2018-05-01,4.3409,2.8377,3.5242
2018-05-02,1.2247,2.783,2.7667
2018-05-03,2.9697,1.8431,3.9058
2018-05-04,2.602,1.7979,1.7177
2018-05-07,0.1649,5.2058,5.052
2018-05-08,0.5215,5.2492,3.1495
2018-05-09,2.5179,2.9968,4.5644
2018-05-10,5.4718,3.3378,5.3308
2018-05-11,3.3689,1.823,4.4918
2018-05-14,-0.0885,3.7711,5.1987
2018-05-15,-2.1657,5.1116,0.9
2018-05-16,3.5996,1.1649,3.2607
2018-05-17,2.3557,3.5567,5.6546
2018-05-18,4.2119,3.6468,4.7638
2018-05-21,1.1789,3.6331,6.7727
2018-05-22,3.0253,4.9714,6.5566
2018-05-23,3.7693,5.4432,4.4494
2018-05-24,1.8288,2.7198,3.622
2018-05-25,1.8609,3.8078,2.5623
2018-05-28,2.5379,3.1011,3.2863
2018-05-29,3.314,2.2415,3.3876
2018-05-30,2.4785,3.325,3.1101
2018-05-31,3.961,3.8058,2.6225
2018-06-01,1.8071,3.2603,4.6024
2018-06-04,0.5074,1.9426,6.545
2018-06-05,5.4655,2.4437,5.3999
2018-06-06,1.593,2.4529,3.5164
2018-06-07,1.6473,1.9891,5.521
2018-06-08,2.4013,3.3762,4.52
2018-06-11,2.6008,3.5017,3.9389
2018-06-12,1.92,4.1754,3.8453
2018-06-13,2.4738,1.9709,3.7001
2018-06-14,2.4404,2.307,4.9766
2018-06-15,2.7622,4.8655,4.2095
2018-06-18,-1.0362,2.8026,2.9074
2018-06-19,5.3213,3.0362,2.8347
2018-06-20,2.2791,2.7899,4.4589
2018-06-21,3.3709,4.3596,4.643
2018-06-22,0.4328,4.4062,3.5303
2018-06-25,1.7935,4.3358,2.302
2018-06-26,1.4915,3.0319,5.8764
2018-06-27,4.7046,1.9531,5.5579
2018-06-28,1.6213,5.3103,1.0189
2018-06-29,3.6371,4.0276,6.0094
2018-07-02,1.5244,2.452,3.6865
2018-07-03,1.8211,4.7086,4.285
2018-07-04,2.1317,2.3573,5.7073
2018-07-05,4.4258,4.6928,6.4788
2018-07-06,-0.3348,4.7739,5.5043
2018-07-09,0.5265,1.8942,4.3615
2018-07-10,-0.421,3.6981,1.9365
2018-07-11,0.8687,3.9386,0.9607
2018-07-12,1.2826,6.1379,5.3172
2018-07-13,0.0783,2.1092,6.013
2018-07-16,1.3988,4.7191,2.778
2018-07-17,-0.5221,3.0208,3.5953
2018-07-18,0.973,1.5104,3.1641
2018-07-19,4.3006,2.856,3.1241
2018-07-20,3.1054,3.003,5.6124
2018-07-23,2.7812,1.7293,4.3276
2018-07-24,0.9958,3.3746,3.6562
2018-07-25,0.1959,4.1494,7.9863
2018-07-26,0.7913,3.2858,1.8484
2018-07-27,2.4352,2.3498,4.8219
2018-07-30,3.8023,2.8218,2.4265
2018-07-31,3.8536,2.9945,3.7638
2018-08-01,3.4459,3.2608,4.223
2018-08-02,1.3937,4.3318,5.2669
2018-08-03,2.5368,3.3263,3.6082
2018-08-06,2.018,1.3168,3.4496
2018-08-07,2.1982,2.3252,3.5814
2018-08-08,5.5557,3.1992,2.3801
2018-08-09,-0.143,4.3489,4.9485
2018-08-10,2.148,4.5574,4.422
2018-08-13,4.3176,5.1296,4.6528
2018-08-14,0.3012,3.1567,3.8957
2018-08-15,1.5344,3.916,3.7107
2018-08-16,1.7064,1.2546,5.7634
2018-08-17,2.1651,3.5159,5.5327
2018-08-20,0.1061,1.7097,6.1222
2018-08-21,3.3929,2.925,4.5589
2018-08-22,3.4994,6.6358,6.029
2018-08-23,3.2626,3.3643,3.3759
2018-08-24,1.1944,1.9634,3.6987
2018-08-27,2.6298,3.4893,5.7927
2018-08-28,1.1508,2.3795,5.2651
2018-08-29,2.0011,1.8471,3.5643
2018-08-30,5.7302,5.5238,2.4306
2018-08-31,2.6435,4.2802,3.6941
2018-09-03,0.7187,3.4146,2.9727
2018-09-04,2.7705,2.5298,6.5868
2018-09-05,0.4723,2.6271,5.1401
2018-09-06,0.7015,4.851,2.8511
2018-09-07,0.9383,3.3679,2.4325
2018-09-10,1.8335,-0.6994,2.8325
2018-09-11,3.9055,5.9051,3.1618
2018-09-12,3.3676,3.2197,3.7499
2018-09-13,3.2845,3.412,5.6718
2018-09-14,0.8516,4.304,2.5502
2018-09-17,1.688,3.5585,7.4343
2018-09-18,2.908,3.8963,2.585
2018-09-19,1.5575,2.4915,1.8864
2018-09-20,2.0825,1.5242,6.5325
2018-09-21,3.162,3.3363,5.9819
2018-09-24,1.9768,4.7179,3.7265
2018-09-25,2.8391,2.2226,4.572
2018-09-26,4.8891,2.1264,4.6099
2018-09-27,2.2422,4.4652,4.2051
2018-09-28,4.269,2.4513,2.0553
2018-10-01,3.3391,2.5073,0.277
2018-10-02,0.2991,2.5522,2.7329
2018-10-03,0.8468,2.922,6.7242
2018-10-04,1.2496,1.1116,6.7831
2018-10-05,1.2177,2.3528,3.6072
2018-10-08,2.3646,3.2764,2.5631
2018-10-09,3.422,3.2679,4.4172
2018-10-10,4.3827,4.3896,4.6585
2018-10-11,2.9623,5.2073,4.9011
2018-10-12,1.8315,4.815,0.2095
2018-10-15,-0.6234,4.0976,8.7366
2018-10-16,2.6059,2.8215,5.6987
2018-10-17,2.5387,2.2523,3.7032
2018-10-18,2.7744,3.0215,2.9223
2018-10-19,5.6594,3.7027,5.481
2018-10-22,4.3609,3.9863,4.7431
2018-10-23,3.6776,3.7477,4.1382
2018-10-24,1.0569,2.8546,4.6875
2018-10-25,1.7305,3.9442,3.8309
2018-10-26,2.3577,4.513,4.6028
2018-10-29,1.3369,4.0562,5.0895
2018-10-30,3.2507,2.9616,4.515
2018-10-31,3.0354,1.9994,4.4364
2018-11-01,0.8675,1.9709,6.0893
2018-11-02,4.2952,2.1825,1.6043
2018-11-05,2.6535,3.3085,2.8032
2018-11-06,-0.0936,3.6238,4.0398
2018-11-07,2.423,1.3026,2.9052
2018-11-08,2.9218,2.3952,3.406
2018-11-09,3.9592,3.2919,5.9316
2018-11-12,1.9938,1.9204,3.7765
2018-11-13,3.7419,3.5207,1.2562
2018-11-14,2.7807,2.6311,3.365
2018-11-15,0.5274,2.1319,4.0872
2018-11-16,0.3772,3.0638,4.0595
2018-11-19,4.1838,3.4707,4.8341
2018-11-20,4.294,1.9818,4.7116
2018-11-21,2.9844,2.7089,3.7918
2018-11-22,4.7436,3.5612,2.2104
2018-11-23,4.0849,2.0855,3.3383
2018-11-26,3.5254,1.0107,3.0658
2018-11-27,1.133,1.1561,3.5723
2018-11-28,5.0971,2.4983,5.0368
2018-11-29,3.3045,1.4179,4.6062
2018-11-30,1.9212,2.5827,5.236
2018-12-03,1.4976,4.9979,3.4239
2018-12-04,2.8852,1.3457,6.2625
2018-12-05,-0.0066,2.6609,5.0093
2018-12-06,3.5495,5.5588,4.1684
2018-12-07,1.0696,3.4898,4.905
2018-12-10,3.0559,2.5587,2.9864
2018-12-11,1.7176,2.8117,0.8369
2018-12-12,2.1034,3.5152,3.09
2018-12-13,1.3646,5.0349,5.1212
2018-12-14,2.2582,2.363,4.1203
2018-12-17,5.3341,2.0909,3.7947
2018-12-18,4.5776,1.3454,2.7282
2018-12-19,3.0317,3.1237,1.0663
2018-12-20,2.4621,1.3132,6.1373
2018-12-21,3.7663,2.4435,3.6882
2018-12-24,4.195,1.9096,3.3557
2018-12-25,1.2553,4.2889,2.9925
2018-12-26,2.3838,2.3899,5.8818
2018-12-27,-0.2329,3.4763,5.322
2018-12-28,4.1847,1.0751,2.5491
2018-12-31,5.5975,3.1578,5.7468
2019-01-01,2.6201,1.5562,3.7824
2019-01-02,-0.6875,2.4892,3.0842
2019-01-03,3.4133,5.6534,3.5596
2019-01-04,1.1439,4.1186,2.8251
2019-01-07,1.505,2.8459,2.0187
2019-01-08,3.4399,6.8387,5.1642
2019-01-09,2.8818,1.9018,3.6689
2019-01-10,1.7678,4.3983,4.9258
2019-01-11,1.5256,1.1608,4.4308
2019-01-14,2.6888,2.7073,4.8228
2019-01-15,1.8858,1.3827,0.931
2019-01-16,0.8361,3.3087,2.6999
2019-01-17,2.0012,3.0672,4.854
2019-01-18,3.0094,2.6308,2.0878
2019-01-21,2.2328,4.3105,4.5596
2019-01-22,0.3797,2.3195,1.9139
2019-01-23,3.9836,3.3922,4.0247
2019-01-24,-1.6082,3.9847,6.415
2019-01-25,1.8305,1.2201,5.1619
2019-01-28,1.5697,2.1019,1.2239
2019-01-29,2.7223,3.0646,5.2726
2019-01-30,3.3425,3.7562,6.7334
2019-01-31,4.1901,4.7055,8.1955
2019-02-01,1.4314,2.7409,4.7126
2019-02-04,3.3799,2.6202,1.9534
2019-02-05,2.7937,1.9529,4.652
2019-02-06,-0.0673,3.396,6.3941
2019-02-07,5.3508,2.6435,3.7194
2019-02-08,0.3418,2.6712,5.5647
2019-02-11,3.1292,2.8873,2.7406
2019-02-12,3.0849,3.662,4.5585
2019-02-13,2.9135,2.3235,0.2656
2019-02-14,1.7581,2.0734,2.5745
2019-02-15,3.7409,3.5181,3.9908
2019-02-18,0.1594,-0.6309,3.455
2019-02-19,2.4013,2.2756,2.0491
2019-02-20,1.6542,1.6184,3.2505
2019-02-21,1.4841,4.4439,4.4945
2019-02-22,3.1431,2.4709,3.8707
2019-02-25,4.1162,2.3271,4.0914
2019-02-26,1.9851,2.9417,5.098
2019-02-27,3.671,2.2856,3.4853
2019-02-28,2.5746,2.5168,6.0388
2019-03-01,1.1609,3.1165,2.5161
2019-03-04,2.1131,2.4936,6.892
2019-03-05,2.0508,2.4849,5.6696
2019-03-06,1.455,1.7878,3.466
2019-03-07,3.1427,1.6155,3.566
2019-03-08,2.852,3.0728,4.3101
2019-03-11,0.114,3.3679,4.898
2019-03-12,0.0227,1.2862,5.6418
2019-03-13,3.137,3.9119,1.9891
2019-03-14,1.2771,3.9169,4.6562
2019-03-15,2.9531,4.1696,0.8252
2019-03-18,3.6714,3.3599,3.734
2019-03-19,0.5936,3.7645,6.1809
2019-03-20,0.3827,5.622,1.8736
2019-03-21,5.0116,2.6382,1.6011
2019-03-22,3.0274,1.7452,4.3312
2019-03-25,1.8711,1.1591,6.0811
2019-03-26,1.0991,5.1068,4.4881
2019-03-27,1.7343,5.1225,1.1431
2019-03-28,0.7141,1.8905,1.4753
2019-03-29,3.8251,2.1272,4.1466
2019-04-01,1.3349,2.6112,2.2311
2019-04-02,4.1403,4.4691,4.205
2019-04-03,1.8991,1.4552,4.294
2019-04-04,0.935,0.6401,3.2654
2019-04-05,1.8605,5.601,6.7221
2019-04-08,-1.4363,3.3748,4.8857
2019-04-09,2.3188,3.5453,5.8174
2019-04-10,2.2448,2.7539,5.3809
2019-04-11,3.7371,3.5589,3.7749
2019-04-12,-0.3295,1.183,3.7083
2019-04-15,4.2428,1.9909,3.5536
2019-04-16,3.7309,3.1262,5.0217
2019-04-17,4.3781,0.2749,3.0245
2019-04-18,2.4209,2.637,6.5875
2019-04-19,4.0208,2.563,2.8812
2019-04-22,0.2931,2.6368,4.3217
2019-04-23,3.5696,2.3387,3.6564
2019-04-24,1.3433,1.8049,3.3238
2019-04-25,0.0229,0.8136,7.2585
2019-04-26,0.8138,3.1737,3.3414
2019-04-29,2.5083,2.6399,3.5429
2019-04-30,1.2636,1.3497,3.0038
2019-05-01,3.0641,3.075,4.0616
2019-05-02,-0.2124,2.6461,3.848
2019-05-03,-0.6906,2.4468,2.3211
2019-05-06,4.5586,0.4117,3.3634
2019-05-07,3.8557,3.8193,4.9145
2019-05-08,0.9261,1.5203,5.5405
2019-05-09,2.4955,3.0759,4.036
2019-05-10,4.0293,2.0301,4.0885
2019-05-13,3.1288,2.5335,3.4585
2019-05-14,2.7223,4.3828,3.2463
2019-05-15,4.1427,3.6379,2.6206
2019-05-16,1.4039,4.356,1.665
2019-05-17,2.5468,3.3965,2.9463
2019-05-20,2.4732,3.4754,5.3561
2019-05-21,2.0909,0.8626,3.3634
2019-05-22,1.9153,2.619,3.481
2019-05-23,2.6093,2.7301,3.4518
2019-05-24,2.5516,4.4684,5.8671
2019-05-27,0.9274,2.3925,2.6074
2019-05-28,3.7027,3.3178,4.4156
2019-05-29,1.0354,3.2709,3.8973
2019-05-30,2.1726,4.3892,4.1019
2019-05-31,2.0571,2.8395,4.3665
2019-06-03,3.0372,3.9933,4.0857
2019-06-04,-0.6787,0.9542,5.1895
2019-06-05,3.8364,1.0632,3.9561
2019-06-06,1.4845,0.26,6.6166
2019-06-07,4.3299,3.9432,4.0667
2019-06-10,1.7828,3.8084,1.4448
2019-06-11,2.4267,4.0762,4.9575
2019-06-12,5.3707,2.1872,4.5881
2019-06-13,2.084,2.3237,4.0488
2019-06-14,4.3583,2.8547,3.6106
2019-06-17,2.5586,4.7324,0.8281
2019-06-18,3.1231,5.0326,1.0797
2019-06-19,2.6049,3.9526,6.4713
2019-06-20,3.7718,3.3972,3.1217
2019-06-21,1.4717,4.6025,5.4484
2019-06-24,1.0239,2.693,1.5955
2019-06-25,1.5421,2.5309,2.4297
2019-06-26,2.6496,2.8452,5.018
2019-06-27,2.1688,1.8255,3.8462
2019-06-28,3.5654,2.79,4.8065
2019-07-01,4.4571,1.6591,3.9796
2019-07-02,1.0362,4.23,3.6885
2019-07-03,1.3991,3.6524,2.9799
2019-07-04,0.3456,4.7155,2.209
2019-07-05,5.5456,1.0449,6.1041
2019-07-08,2.957,5.282,6.351
2019-07-09,3.2197,1.113,2.4419
2019-07-10,0.4897,1.562,2.3439
2019-07-11,2.4982,2.255,3.4783
2019-07-12,3.2639,4.5693,4.5107
2019-07-15,2.1209,3.2707,3.7273
2019-07-16,4.1136,2.7074,4.7493
2019-07-17,5.9677,2.0488,3.9261
2019-07-18,1.0794,1.3489,3.8281
2019-07-19,0.9669,4.3592,7.6196
2019-07-22,1.1834,3.9584,3.2122
2019-07-23,4.9093,4.6229,6.4599
2019-07-24,4.0635,3.4762,6.1703
2019-07-25,2.2967,-0.1705,4.7561
2019-07-26,2.5548,1.5065,1.1108
2019-07-29,1.2752,3.5578,4.0466
2019-07-30,3.835,2.5563,3.228
2019-07-31,1.9301,2.3294,4.0301
2019-08-01,2.1099,1.6761,2.4055
2019-08-02,3.4132,4.1371,5.1344
2019-08-05,2.218,3.5474,5.4775
2019-08-06,2.1476,3.6014,5.755
2019-08-07,2.5159,2.2397,3.4267
2019-08-08,3.693,3.2115,2.4109
2019-08-09,4.9697,1.3947,4.5275
2019-08-12,3.3782,2.8442,6.6341
2019-08-13,3.705,-0.0335,4.1041
2019-08-14,2.2002,1.1183,4.6784
2019-08-15,1.4383,2.6132,3.6476
2019-08-16,3.481,5.8501,3.2448
2019-08-19,2.7569,0.8391,4.9874
2019-08-20,0.3661,1.5077,3.8409
2019-08-21,2.0079,3.2601,4.6053
2019-08-22,2.3757,5.1233,4.7613
2019-08-23,1.7343,3.2426,4.5213
2019-08-26,4.7226,3.8426,4.8368
2019-08-27,3.2198,2.5949,2.7205
2019-08-28,4.5598,2.3873,2.629
2019-08-29,2.8951,3.0986,3.9361
2019-08-30,2.6221,2.2101,3.9722
2019-09-02,1.0951,3.8691,3.2165
2019-09-03,2.5179,1.0725,4.3615
2019-09-04,2.5196,4.068,5.3623
2019-09-05,0.4493,3.0472,5.7813
2019-09-06,1.6907,2.7423,6.1184
2019-09-09,2.0151,1.0284,2.0278
2019-09-10,3.1202,1.8243,2.2555
2019-09-11,3.192,4.4384,3.5655
2019-09-12,1.628,2.7497,4.1204
2019-09-13,3.2033,3.3341,3.6424
2019-09-16,2.2269,1.9446,3.171
2019-09-17,-1.8044,2.9651,3.5434
2019-09-18,1.7729,1.3534,4.725
2019-09-19,4.1185,3.1199,2.0056
2019-09-20,-0.0227,3.4448,7.515
2019-09-23,2.669,3.3847,4.0315
2019-09-24,4.8779,1.9157,5.5763
2019-09-25,1.3591,2.5895,3.13
2019-09-26,2.5032,3.6446,4.8615
2019-09-27,0.544,2.7463,4.1501
2019-09-30,4.9408,2.6552,5.2852
2019-10-01,2.375,5.2842,3.702
2019-10-02,2.5699,1.8588,6.3273
2019-10-03,4.5315,4.2965,1.7619
2019-10-04,3.4922,1.6144,5.4241
2019-10-07,1.1866,3.7857,4.1781
2019-10-08,1.5291,3.8498,2.4725
2019-10-09,3.2424,2.3876,6.9281
2019-10-10,1.5638,1.539,6.773
2019-10-11,-0.6759,0.6355,0.8892
2019-10-14,2.4201,2.2619,4.2652
2019-10-15,0.2797,3.6315,5.0585
2019-10-16,4.9244,1.7068,4.6626
2019-10-17,2.7652,3.1163,6.2733
2019-10-18,1.1422,1.2283,5.9614
2019-10-21,1.4521,2.7193,4.3978
2019-10-22,-0.3341,1.6235,7.4157
2019-10-23,0.8508,2.9064,5.4053
2019-10-24,4.0245,2.3987,3.4729
2019-10-25,5.8477,1.5716,3.1715
2019-10-28,3.5896,2.2094,5.865
2019-10-29,2.3619,1.879,2.8106
2019-10-30,1.8521,1.4233,3.3854
2019-10-31,1.0653,4.2993,3.6406
2019-11-01,5.5896,2.5678,4.5335
2019-11-04,2.2169,0.3573,3.7098
2019-11-05,5.6734,2.2521,2.0245
2019-11-06,4.5903,4.0977,5.7431
2019-11-07,-0.1112,2.0864,3.3934
2019-11-08,1.5011,4.7973,7.0299
2019-11-11,1.4964,1.972,4.456
2019-11-12,2.3802,3.6041,5.9008
2019-11-13,2.4095,4.244,4.9463
2019-11-14,6.9944,3.5402,5.9726
2019-11-15,0.8842,1.3506,4.8555
2019-11-18,2.8435,1.869,4.3528
2019-11-19,3.4248,4.4041,5.6399
2019-11-20,2.4976,2.0345,7.729
2019-11-21,2.6653,4.1708,3.5953
2019-11-22,0.9328,2.4837,5.1924
2019-11-25,2.6597,3.1697,3.9921
2019-11-26,3.2671,1.3367,4.7591
2019-11-27,2.9914,2.2701,4.0632
2019-11-28,3.3553,1.9496,0.7634
2019-11-29,4.6189,3.2707,3.6997
2019-12-02,3.9054,3.1118,5.4993
2019-12-03,2.6069,3.5552,2.8522
2019-12-04,0.7424,2.4114,5.3814
2019-12-05,1.6,1.8837,4.2754
2019-12-06,2.1706,3.2193,3.7128
2019-12-09,2.8785,1.7645,5.3587
2019-12-10,1.7825,4.2941,5.0215
2019-12-11,1.0964,2.8626,4.6308
2019-12-12,0.7177,2.6086,5.5239
2019-12-13,0.0232,3.5546,4.3046
2019-12-16,2.1476,2.9084,1.533
2019-12-17,0.2955,1.0103,3.4328
2019-12-18,0.9992,1.7263,1.2934
2019-12-19,1.9091,4.2693,4.986
2019-12-20,0.4961,3.1007,5.3443
2019-12-23,3.0696,0.9821,5.4126
2019-12-24,3.6103,3.4225,4.7336
2019-12-25,1.6759,2.3289,5.4519
2019-12-26,1.8445,1.9506,1.6351
2019-12-27,3.3061,1.6262,3.8386
2019-12-30,1.429,4.1999,1.8776
2019-12-31,1.3259,0.6414,3.4625
2020-01-01,4.2947,1.995,6.4244
2020-01-02,3.8263,3.1442,5.6399
2020-01-03,3.4023,4.894,4.9934
2020-01-06,3.8885,3.6646,3.7276
2020-01-07,-0.4659,1.9848,2.5096
2020-01-08,4.5308,4.8352,4.2805
2020-01-09,3.0881,1.3739,5.666
2020-01-10,4.0162,3.3184,4.6148
2020-01-13,3.0807,3.5853,1.6215
2020-01-14,2.5734,1.9427,4.1569
2020-01-15,2.087,3.8371,1.13
2020-01-16,3.0507,2.3833,5.2063
2020-01-17,2.0324,3.8342,2.9605
2020-01-20,3.8018,0.7925,2.1653
2020-01-21,0.1203,3.402,5.2269
2020-01-22,1.6876,2.5055,4.8391
2020-01-23,5.5672,4.3796,4.3486
2020-01-24,1.5609,2.9472,7.2876
2020-01-27,2.142,4.4991,4.9525
2020-01-28,1.1761,3.6091,3.0326
2020-01-29,3.0038,2.847,4.7788
2020-01-30,1.3956,3.9452,3.5709
2020-01-31,2.2216,3.9529,5.9001
2020-02-03,3.7733,3.5663,4.4215
2020-02-04,1.4519,0.2492,4.5699
2020-02-05,3.6829,1.8209,1.8364
2020-02-06,3.7333,4.6609,4.092
2020-02-07,4.0824,1.4929,3.9156
2020-02-10,2.7108,4.059,2.4637
2020-02-11,7.3619,3.8477,3.6677
2020-02-12,4.0818,2.1291,4.6536
2020-02-13,2.9873,0.6057,3.9935
2020-02-14,1.1861,2.3173,1.8819
2020-02-17,2.3544,5.4936,3.5902
2020-02-18,4.6395,1.9641,3.298
2020-02-19,5.0643,2.0469,4.2903
2020-02-20,4.7175,1.8029,4.1283
2020-02-21,3.6778,4.4577,3.3826
2020-02-24,0.6165,2.7085,3.324
2020-02-25,3.2307,2.2489,4.1008
2020-02-26,0.6379,4.6962,5.4445
2020-02-27,0.2688,3.6954,4.418
2020-02-28,2.8587,1.8969,6.1346
2020-03-02,3.2848,1.5317,5.6998
2020-03-03,3.8551,4.3898,6.245
2020-03-04,3.2457,3.0201,6.0529
2020-03-05,3.2974,1.1411,6.3444
2020-03-06,1.023,0.8603,2.2703
2020-03-09,2.3425,1.6608,4.9711
2020-03-10,0.2393,1.5126,5.8275
2020-03-11,-0.5051,0.5447,6.0985
2020-03-12,3.611,1.6806,2.8439
2020-03-13,1.3703,1.8971,4.9861
2020-03-16,3.8087,2.4448,4.1128
2020-03-17,4.1625,5.0315,6.7706
2020-03-18,1.571,2.6798,1.9191
2020-03-19,3.3855,2.7989,2.8461
2020-03-20,1.5083,3.6111,1.284
2020-03-23,-0.2688,2.7152,4.2169
2020-03-24,2.685,3.4802,7.3958
2020-03-25,1.7937,3.3367,3.9335
2020-03-26,1.8399,3.1471,4.1515
2020-03-27,5.463,6.3198,4.8254
2020-03-30,0.2112,4.0934,3.8256
2020-03-31,3.0743,1.7019,4.549
2020-04-01,1.0078,3.4443,4.5883
2020-04-02,3.8624,2.0499,2.7317
2020-04-03,2.9476,3.5355,3.8589
2020-04-06,3.069,1.3498,5.1129
2020-04-07,1.0827,1.6707,5.3929
2020-04-08,1.3516,3.4127,5.9478
2020-04-09,3.8909,4.1972,4.5032
2020-04-10,5.1562,3.6032,4.5337
2020-04-13,3.2205,4.0249,5.1253
2020-04-14,1.1539,3.4486,3.1078
2020-04-15,3.0084,3.207,3.0463
2020-04-16,6.1412,2.3956,3.8128
2020-04-17,2.6536,3.9756,2.0875
2020-04-20,4.6928,4.2299,4.6104
2020-04-21,1.3895,2.9243,5.5736
2020-04-22,2.4369,2.8597,2.9349
2020-04-23,3.4293,4.9097,4.6527
2020-04-24,3.096,2.9755,3.0563
2020-04-27,1.3504,3.0908,2.4751
2020-04-28,1.2857,3.5811,7.0833
2020-04-29,3.9824,2.8826,2.4967
2020-04-30,4.2873,2.0156,2.081
2020-05-01,4.7682,3.4536,4.3221
2020-05-04,5.2059,2.9535,4.4028
2020-05-05,2.7019,5.2107,5.0008
2020-05-06,2.0332,3.9461,7.0018
2020-05-07,4.5265,2.2854,2.8343
2020-05-08,3.5696,3.8749,3.1323
2020-05-11,1.0263,3.3694,6.4132
2020-05-12,0.9495,4.5713,5.4087
2020-05-13,3.2379,2.3707,5.2001
2020-05-14,2.2341,3.2264,3.1152
2020-05-15,2.4604,2.8811,5.6888
2020-05-18,4.1088,3.0702,5.2048
2020-05-19,3.6386,1.9378,4.2843
2020-05-20,4.4948,3.6911,3.1226
2020-05-21,-0.3973,3.5016,4.16
2020-05-22,2.8801,4.5423,6.4727
2020-05-25,3.542,2.988,2.359
2020-05-26,0.2101,2.5058,2.8003
